"Duration_MLA_B1_IncomeStatement","OrganizationID_MLA_B1_IncomeStatement","ParentOrganizationID_MLA_B1_IncomeStatement","IndustryType_MLA_B1_IncomeStatement","OrgType_MLA_B1_IncomeStatement","TaxStatus_MLA_B1_IncomeStatement","ReportingType_MLA_B1_IncomeStatement","CurrentRating_MLA_B1_IncomeStatement","ReportingYear_MLA_B1_IncomeStatement","ReportingRegion_MLA_B1_IncomeStatement","ReportingLocalRegion_MLA_B1_IncomeStatement","ProfitNonFinancial_Income","InterestReceivable_Income","InterestPayable_Income","NetInterestReceivable_Income","FeesReceivable_Income","ProfitsOnDealing_Income","Other_Income","Total_Income","StaffCosts_Expenditure","FeesPayable_Expenditure","Occupancy_Expenditure","OtherOperatingExpenses_Expenditure","OtherExpenses_Expenditure","Total_Expenditure","OperatingProfit_MLA_B1_IncomeStatement","Provisions_MLA_B1_IncomeStatement","Taxation_MLA_B1_IncomeStatement","MinorityInterests_MLA_B1_IncomeStatement","Profit_MLA_B1_IncomeStatement","Dividends_MLA_B1_IncomeStatement","RetainedProfit_MLA_B1_IncomeStatement"
"12.00","US4685Z","","IND","LLC","C","BOARD","A1","2017.00","USA","NY","2442078.26","0","0","0","0","4884156.52","0","7326234.77","0","0","0","0","7077252.71","7077252.71","248982.07","0","49796.41","73262.35","272448","13622.4","258825.6"
"12.00","US4686Z","","IND","LLC","C","BOARD","A1","2017.00","USA","NY","1583356.23","0","0","0","0","3166712.46","0","4750068.69","0","0","0","0","4144269.55","4144269.55","605799.14","0","121159.83","47500.69","532140","26607","505533"
"12.00","US4687Z","","IND","LLC","C","BOARD","A1","2017.00","USA","NY","3348604.04","0","0","0","0","6697208.07","0","10045812.11","0","0","0","0","8988126.01","8988126.01","1057686.1","0","211537.22","100458.12","946607","47330.35","899276.65"
"12.00","US4688Z","","IND","LLC","C","BOARD","A1","2017.00","USA","NY","3775154.04","0","0","0","0","7550308.07","0","11325462.11","0","0","0","0","10908300.39","10908300.39","417161.72","0","83432.34","113254.62","446984","22349.2","424634.8"
"12.00","US4716Z","","FIN","LLC","C","BOARD","Ba1","2017.00","USA","NY","1086968.23","0","0","0","0","2173936.46","0","3260904.69","0","0","0","0","2906684.75","2906684.75","354219.94","0","70843.99","32609.05","315985","15799.25","300185.75"
"12.00","US4717Z","","FIN","LLC","C","BOARD","Ba1","2017.00","USA","NY","2720813.47","0","0","0","0","5441626.93","0","8162440.4","0","0","0","0","7036943.4","7036943.4","1125497","0","225099.4","81624.4","982022","49101.1","932920.9"
"12.00","US4718Z","","FIN","LLC","C","BOARD","Ba1","2017.00","USA","NY","1524548.68","0","0","0","0","3049097.36","0","4573646.04","0","0","0","0","4277856.62","4277856.62","295789.42","0","59157.88","45736.46","282368","14118.4","268249.6"
"12.00","US4719Z","","FIN","LLC","C","BOARD","Ba1","2017.00","USA","NY","1042340.93","0","0","0","0","2084681.86","0","3127022.79","0","0","0","0","2863390.58","2863390.58","263632.22","0","52726.44","31270.23","242176","12108.8","230067.2"
"12.00","US4720Z","","FIN","LLC","C","BOARD","Ba1","2017.00","USA","NY","2863653.06","0","0","0","0","5727306.11","0","8590959.17","0","0","0","0","8085866.16","8085866.16","505093.01","0","101018.6","85909.59","489984","24499.2","465484.8"
"12.00","US4827Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","NY","2525621.26","0","0","0","0","5051242.53","0","7576863.79","0","0","0","0","6736475.84","6736475.84","840387.95","0","168077.59","75768.64","748079","37403.95","710675.05"
"12.00","US4878Z","","FIN","LLC","C","BOARD","C","2017.00","USA","NY","601107.22","0","0","0","0","1202214.44","0","1803321.66","0","0","0","0","935363.18","935363.18","867958.48","0","173591.7","18033.22","712400","35620","676780"
"12.00","US4879Z","","FIN","LLC","C","BOARD","C","2017.00","USA","NY","1314981.19","0","0","0","0","2629962.38","0","3944943.58","0","0","0","0","2827536.62","2827536.62","1117406.96","0","223481.39","39449.44","933375","46668.75","886706.25"
"12.00","US4880Z","","FIN","LLC","C","BOARD","C","2017.00","USA","NY","1220812.39","0","0","0","0","2441624.77","0","3662437.16","0","0","0","0","3481543.88","3481543.88","180893.29","0","36178.66","36624.37","181339","9066.95","172272.05"
"12.00","US4881Z","","FIN","LLC","C","BOARD","C","2017.00","USA","NY","1600527.49","0","0","0","0","3201054.99","0","4801582.48","0","0","0","0","4712153.51","4712153.51","89428.97","0","17885.79","48015.82","119559","5977.95","113581.05"
"12.00","US4902Z","","IND","LLC","C","BOARD","C","2017.00","USA","NY","1401271.35","0","0","0","0","2802542.69","0","4203814.04","0","0","0","0","3940725.46","3940725.46","263088.57","0","52617.71","42038.14","252509","12625.45","239883.55"
"12.00","US4903Z","","IND","LLC","C","BOARD","C","2017.00","USA","NY","2236518.58","0","0","0","0","4473037.16","0","6709555.73","0","0","0","0","5609791.43","5609791.43","1099764.3","0","219952.86","67095.56","946907","47345.35","899561.65"
"12.00","US4904Z","","IND","LLC","C","BOARD","C","2017.00","USA","NY","1671860.89","0","0","0","0","3343721.77","0","5015582.66","0","0","0","0","4897937.44","4897937.44","117645.22","0","23529.04","50155.83","144272","7213.6","137058.4"
"12.00","US4932Z","","SOF","LLC","C","BOARD","C","2017.00","USA","NY","2000956.82","0","0","0","0","4001913.65","0","6002870.47","0","0","0","0","5436792.6","5436792.6","566077.87","0","113215.57","60028.7","512891","25644.55","487246.45"
"12.00","US4984Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","NY","2078699.87","0","0","0","0","4157399.74","0","6236099.61","0","0","0","0","5383308.36","5383308.36","852791.25","0","170558.25","62361","744594","37229.7","707364.3"
"12.00","US4985Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","NY","2055531.14","0","0","0","0","4111062.28","0","6166593.42","0","0","0","0","5554039.59","5554039.59","612553.83","0","122510.77","61665.93","551709","27585.45","524123.55"
"12.00","US4992Z","","SOF","LLC","C","BOARD","Ba1","2017.00","USA","NY","1594483.13","0","0","0","0","3188966.25","0","4783449.38","0","0","0","0","3722221.25","3722221.25","1061228.13","0","212245.63","47834.49","896817","44840.85","851976.15"
"12.00","US5084Z","","FIN","LLC","C","BOARD","C","2017.00","USA","NY","1396950.89","0","0","0","0","2793901.78","0","4190852.66","0","0","0","0","3992409.57","3992409.57","198443.09","0","39688.62","41908.53","200663","10033.15","190629.85"
"12.00","US5085Z","","FIN","LLC","C","BOARD","C","2017.00","USA","NY","2440615.62","0","0","0","0","4881231.24","0","7321846.86","0","0","0","0","7253923.7","7253923.7","67923.16","0","13584.63","73218.47","127557","6377.85","121179.15"
"12.00","US5086Z","","FIN","LLC","C","BOARD","C","2017.00","USA","NY","2129399.07","0","0","0","0","4258798.15","0","6388197.22","0","0","0","0","5394390.93","5394390.93","993806.28","0","198761.26","63881.97","858927","42946.35","815980.65"
"12.00","US5155Z","","SOF","LLC","C","BOARD","A1","2017.00","USA","NY","327224.99","0","0","0","0","654449.98","0","981674.97","0","0","0","0","411708.41","411708.41","569966.56","0","113993.31","9816.75","465790","23289.5","442500.5"
"12.00","US5156Z","","SOF","LLC","C","BOARD","A1","2017.00","USA","NY","2081194.5","0","0","0","0","4162389","0","6243583.49","0","0","0","0","5256087.04","5256087.04","987496.46","0","197499.29","62435.83","852433","42621.65","809811.35"
"12.00","US5205Z","","SOF","LLC","C","BOARD","Ba1","2017.00","USA","NY","441915.9","0","0","0","0","883831.79","0","1325747.69","0","0","0","0","696494.54","696494.54","629253.15","0","125850.63","13257.48","516660","25833","490827"
"12.00","US5206Z","","SOF","LLC","C","BOARD","Ba1","2017.00","USA","NY","852957.09","0","0","0","0","1705914.18","0","2558871.27","0","0","0","0","2425753.41","2425753.41","133117.86","0","26623.57","25588.71","132083","6604.15","125478.85"
"12.00","US5256Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","NY","1657939.57","0","0","0","0","3315879.13","0","4973818.7","0","0","0","0","4709083.93","4709083.93","264734.77","0","52946.95","49738.19","261526","13076.3","248449.7"
"12.00","US5207Z","","SOF","LLC","C","BOARD","Ba1","2017.00","USA","NY","515064.67","0","0","0","0","1030129.34","0","1545194.01","0","0","0","0","397426.43","397426.43","1147767.57","0","229553.51","15451.94","933666","46683.3","886982.7"
"12.00","US5303Z","","SOF","LLC","C","BOARD","C","2017.00","USA","NY","1857268.4","0","0","0","0","3714536.8","0","5571805.2","0","0","0","0","4925790.26","4925790.26","646014.94","0","129202.99","55718.05","572530","28626.5","543903.5"
"12.00","US5304Z","","SOF","LLC","C","BOARD","C","2017.00","USA","NY","644800.77","0","0","0","0","1289601.54","0","1934402.31","0","0","0","0","1415067.34","1415067.34","519334.97","0","103866.99","19344.02","434812","21740.6","413071.4"
"12.00","US5305Z","","SOF","LLC","C","BOARD","C","2017.00","USA","NY","1726247.95","0","0","0","0","3452495.9","0","5178743.84","0","0","0","0","4309344.39","4309344.39","869399.45","0","173879.89","51787.44","747307","37365.35","709941.65"
"12.00","US5396Z","","IND","LLC","C","BOARD","C","2017.00","USA","NY","2526534.14","0","0","0","0","5053068.28","0","7579602.42","0","0","0","0","6903251.2","6903251.2","676351.22","0","135270.24","75796.02","616877","30843.85","586033.15"
"12.00","US5397Z","","IND","LLC","C","BOARD","C","2017.00","USA","NY","2566882.58","0","0","0","0","5133765.17","0","7700647.75","0","0","0","0","7009628.35","7009628.35","691019.4","0","138203.88","77006.48","629822","31491.1","598330.9"
"12.00","US5398Z","","IND","LLC","C","BOARD","C","2017.00","USA","NY","2548653.86","0","0","0","0","5097307.71","0","7645961.57","0","0","0","0","6496143.59","6496143.59","1149817.98","0","229963.6","76459.62","996314","49815.7","946498.3"
"12.00","US5430Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","NY","882697.04","0","0","0","0","1765394.09","0","2648091.13","0","0","0","0","1795184.77","1795184.77","852906.36","0","170581.27","26480.91","708806","35440.3","673365.7"
"12.00","US5482Z","","FIN","LLC","C","BOARD","Ba1","2017.00","USA","NY","2487618.73","0","0","0","0","4975237.47","0","7462856.2","0","0","0","0","7028681.9","7028681.9","434174.3","0","86834.86","74628.56","421968","21098.4","400869.6"
"12.00","US5489Z","","IND","LLC","C","BOARD","A1","2017.00","USA","NY","2074345.1","0","0","0","0","4148690.2","0","6223035.3","0","0","0","0","5733168.24","5733168.24","489867.06","0","97973.41","62230.35","454124","22706.2","431417.8"
"12.00","US5605Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","NY","2337947.69","0","0","0","0","4675895.38","0","7013843.07","0","0","0","0","6492992.36","6492992.36","520850.71","0","104170.14","70138.43","486819","24340.95","462478.05"
"12.00","US5606Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","NY","2416115.04","0","0","0","0","4832230.07","0","7248345.11","0","0","0","0","6173056.92","6173056.92","1075288.19","0","215057.64","72483.45","932714","46635.7","886078.3"
"12.00","US5607Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","NY","2663890.43","0","0","0","0","5327780.87","0","7991671.3","0","0","0","0","7357038.45","7357038.45","634632.86","0","126926.57","79916.71","587623","29381.15","558241.85"
"12.00","US5608Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","NY","2876750.75","0","0","0","0","5753501.5","0","8630252.26","0","0","0","0","8185519.16","8185519.16","444733.1","0","88946.62","86302.52","442089","22104.45","419984.55"
"12.00","US5693Z","","IND","LLC","C","BOARD","A1","2017.00","USA","NY","3307769.84","0","0","0","0","6615539.69","0","9923309.53","0","0","0","0","8989488.4","8989488.4","933821.13","0","186764.23","99233.1","846290","42314.5","803975.5"
"12.00","US5765Z","","SOF","LLC","C","BOARD","Ba1","2017.00","USA","NY","2266243.27","0","0","0","0","4532486.54","0","6798729.81","0","0","0","0","6525590.19","6525590.19","273139.63","0","54627.93","67987.3","286499","14324.95","272174.05"
"12.00","US5790Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","NY","2745125.91","0","0","0","0","5490251.82","0","8235377.73","0","0","0","0","7323573.7","7323573.7","911804.03","0","182360.81","82353.78","811797","40589.85","771207.15"
"12.00","US5791Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","NY","2436133.27","0","0","0","0","4872266.53","0","7308399.8","0","0","0","0","6481812.3","6481812.3","826587.5","0","165317.5","73084","734354","36717.7","697636.3"
"12.00","US5792Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","NY","1024124.14","0","0","0","0","2048248.27","0","3072372.41","0","0","0","0","1931478.32","1931478.32","1140894.09","0","228178.82","30723.72","943439","47171.95","896267.05"
"12.00","US5850Z","","FIN","LLC","C","BOARD","C","2017.00","USA","NY","1255831.84","0","0","0","0","2511663.67","0","3767495.51","0","0","0","0","2601724.2","2601724.2","1165771.31","0","233154.26","37674.96","970292","48514.6","921777.4"
"12.00","US5898Z","","SOF","LLC","C","BOARD","A1","2017.00","USA","NY","2299701.44","0","0","0","0","4599402.89","0","6899104.33","0","0","0","0","6444020.63","6444020.63","455083.7","0","91016.74","68991.04","433058","21652.9","411405.1"
"12.00","US5899Z","","SOF","LLC","C","BOARD","A1","2017.00","USA","NY","543820.95","0","0","0","0","1087641.9","0","1631462.85","0","0","0","0","1120154.88","1120154.88","511307.96","0","102261.59","16314.63","425361","21268.05","404092.95"
"12.00","US5942Z","","SOF","LLC","C","BOARD","C","2017.00","USA","NY","905092.06","0","0","0","0","1810184.12","0","2715276.17","0","0","0","0","2074767.13","2074767.13","640509.05","0","128101.81","27152.76","539560","26978","512582"
"12.00","US5946Z","","IND","LLC","C","BOARD","C","2017.00","USA","NY","2123674.31","0","0","0","0","4247348.63","0","6371022.94","0","0","0","0","6183744.48","6183744.48","187278.46","0","37455.69","63710.23","213533","10676.65","202856.35"
"12.00","US5947Z","","IND","LLC","C","BOARD","C","2017.00","USA","NY","1595038.42","0","0","0","0","3190076.83","0","4785115.25","0","0","0","0","4129400.44","4129400.44","655714.81","0","131142.96","47851.15","572423","28621.15","543801.85"
"12.00","US5948Z","","IND","LLC","C","BOARD","C","2017.00","USA","NY","791269.7","0","0","0","0","1582539.39","0","2373809.09","0","0","0","0","2059164.2","2059164.2","314644.89","0","62928.98","23738.09","275454","13772.7","261681.3"
"12.00","US5985Z","","FIN","LLC","C","BOARD","Ba1","2017.00","USA","NY","2946472.46","0","0","0","0","5892944.92","0","8839417.38","0","0","0","0","8304703.85","8304703.85","534713.53","0","106942.71","88394.17","516165","25808.25","490356.75"
"12.00","US6062Z","","SOF","LLC","C","BOARD","C","2017.00","USA","NY","2241219.56","0","0","0","0","4482439.12","0","6723658.68","0","0","0","0","6521909.41","6521909.41","201749.27","0","40349.85","67236.59","228636","11431.8","217204.2"
"12.00","US6063Z","","SOF","LLC","C","BOARD","C","2017.00","USA","NY","2242747.99","0","0","0","0","4485495.97","0","6728243.96","0","0","0","0","6242275.76","6242275.76","485968.2","0","97193.64","67282.44","456057","22802.85","433254.15"
"12.00","US6064Z","","SOF","LLC","C","BOARD","C","2017.00","USA","NY","2120793.46","0","0","0","0","4241586.93","0","6362380.39","0","0","0","0","5942798.9","5942798.9","419581.5","0","83916.3","63623.8","399289","19964.45","379324.55"
"12.00","US6135Z","","IND","LLC","C","BOARD","C","2017.00","USA","NY","1770426.98","0","0","0","0","3540853.96","0","5311280.93","0","0","0","0","4963693.19","4963693.19","347587.74","0","69517.55","53112.81","331183","16559.15","314623.85"
"12.00","US6136Z","","IND","LLC","C","BOARD","C","2017.00","USA","NY","2078418.44","0","0","0","0","4156836.88","0","6235255.32","0","0","0","0","5170353.51","5170353.51","1064901.81","0","212980.36","62352.55","914274","45713.7","868560.3"
"12.00","US6146Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","NY","900633.07","0","0","0","0","1801266.14","0","2701899.21","0","0","0","0","2517731.71","2517731.71","184167.51","0","36833.5","27018.99","174353","8717.65","165635.35"
"12.00","US6147Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","NY","1972200.89","0","0","0","0","3944401.77","0","5916602.66","0","0","0","0","5841816.44","5841816.44","74786.22","0","14957.24","59166.03","118995","5949.75","113045.25"
"12.00","US6148Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","NY","1782977.16","0","0","0","0","3565954.33","0","5348931.49","0","0","0","0","4544940.64","4544940.64","803990.86","0","160798.17","53489.31","696682","34834.1","661847.9"
"12.00","US6149Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","NY","416776.91","0","0","0","0","833553.82","0","1250330.74","0","0","0","0","312066.12","312066.12","938264.62","0","187652.92","12503.31","763115","38155.75","724959.25"
"12.00","US6150Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","NY","2294032.2","0","0","0","0","4588064.41","0","6882096.61","0","0","0","0","6402801.57","6402801.57","479295.04","0","95859.01","68820.97","452257","22612.85","429644.15"
"12.00","US6165Z","","FIN","LLC","C","BOARD","Ba1","2017.00","USA","NY","726842.55","0","0","0","0","1453685.09","0","2180527.64","0","0","0","0","996875.49","996875.49","1183652.15","0","236730.43","21805.28","968727","48436.35","920290.65"
"12.00","US6329Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","NY","3368701.42","0","0","0","0","6737402.84","0","10106104.25","0","0","0","0","9080688.06","9080688.06","1025416.2","0","205083.24","101061.04","921394","46069.7","875324.3"
"12.00","US6330Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","NY","1697376.03","0","0","0","0","3394752.06","0","5092128.09","0","0","0","0","4299725.94","4299725.94","792402.15","0","158480.43","50921.28","684843","34242.15","650600.85"
"12.00","US6420Z","","SOF","LLC","C","BOARD","Ba1","2017.00","USA","NY","1841070.53","0","0","0","0","3682141.05","0","5523211.58","0","0","0","0","5458731.72","5458731.72","64479.86","0","12895.97","55232.12","106816","5340.8","101475.2"
"12.00","US6572Z","","SOF","LLC","C","BOARD","C","2017.00","USA","NY","1087931.41","0","0","0","0","2175862.82","0","3263794.23","0","0","0","0","2997917.91","2997917.91","265876.32","0","53175.26","32637.94","245339","12266.95","233072.05"
"12.00","US6573Z","","SOF","LLC","C","BOARD","C","2017.00","USA","NY","2057408.01","0","0","0","0","4114816.02","0","6172224.03","0","0","0","0","5971705.58","5971705.58","200518.45","0","40103.69","61722.24","222137","11106.85","211030.15"
"12.00","US6589Z","","FIN","LLC","C","BOARD","Ba1","2017.00","USA","NY","1044660.75","0","0","0","0","2089321.49","0","3133982.24","0","0","0","0","2188242.02","2188242.02","945740.22","0","189148.04","31339.82","787932","39396.6","748535.4"
"12.00","US6590Z","","FIN","LLC","C","BOARD","Ba1","2017.00","USA","NY","877580.64","0","0","0","0","1755161.28","0","2632741.92","0","0","0","0","1825869.94","1825869.94","806871.98","0","161374.4","26327.42","671825","33591.25","638233.75"
"12.00","US6655Z","","SOF","LLC","C","BOARD","Ba1","2017.00","USA","NY","2814338.07","0","0","0","0","5628676.13","0","8443014.2","0","0","0","0","8190151.88","8190151.88","252862.32","0","50572.46","84430.14","286720","14336","272384"
"12.00","US6592Z","","FIN","LLC","C","BOARD","Ba1","2017.00","USA","NY","513441.09","0","0","0","0","1026882.18","0","1540323.28","0","0","0","0","1314801.07","1314801.07","225522.21","0","45104.44","15403.23","195821","9791.05","186029.95"
"12.00","US6656Z","","SOF","LLC","C","BOARD","Ba1","2017.00","USA","NY","1452434.67","0","0","0","0","2904869.33","0","4357304","0","0","0","0","3669061.55","3669061.55","688242.45","0","137648.49","43573.04","594167","29708.35","564458.65"
"12.00","US6657Z","","SOF","LLC","C","BOARD","Ba1","2017.00","USA","NY","2827935.71","0","0","0","0","5655871.43","0","8483807.14","0","0","0","0","8052908.48","8052908.48","430898.66","0","86179.73","84838.07","429557","21477.85","408079.15"
"12.00","US6658Z","","SOF","LLC","C","BOARD","Ba1","2017.00","USA","NY","613642.46","0","0","0","0","1227284.92","0","1840927.39","0","0","0","0","1108062.73","1108062.73","732864.66","0","146572.93","18409.27","604701","30235.05","574465.95"
"12.00","US6770Z","","FIN","LLC","C","BOARD","C","2017.00","USA","NY","2340388.41","0","0","0","0","4680776.83","0","7021165.24","0","0","0","0","6192418.56","6192418.56","828746.68","0","165749.34","70211.65","733209","36660.45","696548.55"
"12.00","US6771Z","","FIN","LLC","C","BOARD","C","2017.00","USA","NY","573374.09","0","0","0","0","1146748.17","0","1720122.26","0","0","0","0","513378.79","513378.79","1206743.47","0","241348.69","17201.22","982596","49129.8","933466.2"
"12.00","US6772Z","","FIN","LLC","C","BOARD","C","2017.00","USA","NY","1920872.5","0","0","0","0","3841745.01","0","5762617.51","0","0","0","0","5095063.98","5095063.98","667553.53","0","133510.71","57626.18","591669","29583.45","562085.55"
"12.00","US6773Z","","FIN","LLC","C","BOARD","C","2017.00","USA","NY","3299390","0","0","0","0","6598780","0","9898170","0","0","0","0","9221017.12","9221017.12","677152.88","0","135430.58","98981.7","640704","32035.2","608668.8"
"12.00","US6774Z","","FIN","LLC","C","BOARD","C","2017.00","USA","NY","2840593.12","0","0","0","0","5681186.24","0","8521779.36","0","0","0","0","7637772.85","7637772.85","884006.51","0","176801.3","85217.79","792423","39621.15","752801.85"
"12.00","US6902Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","NY","1089549.21","0","0","0","0","2179098.41","0","3268647.62","0","0","0","0","2341826.96","2341826.96","926820.65","0","185364.13","32686.48","774143","38707.15","735435.85"
"12.00","US6903Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","NY","586776.4","0","0","0","0","1173552.8","0","1760329.19","0","0","0","0","1071739.56","1071739.56","688589.64","0","137717.93","17603.29","568475","28423.75","540051.25"
"12.00","US6904Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","NY","2664189.85","0","0","0","0","5328379.71","0","7992569.56","0","0","0","0","7021596.68","7021596.68","970972.88","0","194194.58","79925.7","856704","42835.2","813868.8"
"12.00","US6907Z","","SOF","LLC","C","BOARD","A1","2017.00","USA","NY","1068850.54","0","0","0","0","2137701.08","0","3206551.62","0","0","0","0","2960291.02","2960291.02","246260.6","0","49252.12","32065.52","229074","11453.7","217620.3"
"12.00","US6908Z","","SOF","LLC","C","BOARD","A1","2017.00","USA","NY","661575.22","0","0","0","0","1323150.44","0","1984725.66","0","0","0","0","991362.23","991362.23","993363.43","0","198672.69","19847.26","814538","40726.9","773811.1"
"12.00","US6978Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","NY","3040752.54","0","0","0","0","6081505.07","0","9122257.61","0","0","0","0","8686300.83","8686300.83","435956.78","0","87191.36","91222.58","439988","21999.4","417988.6"
"12.00","US7003Z","","SOF","LLC","C","BOARD","A1","2017.00","USA","NY","4481554.49","0","0","0","0","8963108.98","0","13444663.47","0","0","0","0","12529119.26","12529119.26","915544.21","0","183108.84","134446.63","866882","43344.1","823537.9"
"12.00","US7004Z","","SOF","LLC","C","BOARD","A1","2017.00","USA","NY","3906268.75","0","0","0","0","7812537.49","0","11718806.24","0","0","0","0","11475910.06","11475910.06","242896.17","0","48579.23","117188.06","311505","15575.25","295929.75"
"12.00","US7125Z","","SOF","LLC","C","BOARD","C","2017.00","USA","NY","1201453.94","0","0","0","0","2402907.87","0","3604361.81","0","0","0","0","3445312.58","3445312.58","159049.23","0","31809.85","36043.62","163283","8164.15","155118.85"
"12.00","US7126Z","","SOF","LLC","C","BOARD","C","2017.00","USA","NY","2558345.5","0","0","0","0","5116691.01","0","7675036.51","0","0","0","0","6592958.21","6592958.21","1082078.29","0","216415.66","76750.37","942413","47120.65","895292.35"
"12.00","US7284Z","","SOF","LLC","C","BOARD","Ba1","2017.00","USA","NY","2183984.01","0","0","0","0","4367968.01","0","6551952.02","0","0","0","0","5723807.67","5723807.67","828144.35","0","165628.87","65519.52","728035","36401.75","691633.25"
"12.00","US7285Z","","SOF","LLC","C","BOARD","Ba1","2017.00","USA","NY","2744805.13","0","0","0","0","5489610.27","0","8234415.4","0","0","0","0","7745818.09","7745818.09","488597.31","0","97719.46","82344.15","473222","23661.1","449560.9"
"12.00","US7286Z","","SOF","LLC","C","BOARD","Ba1","2017.00","USA","NY","2037991.02","0","0","0","0","4075982.04","0","6113973.05","0","0","0","0","5061455.22","5061455.22","1052517.84","0","210503.57","61139.73","903154","45157.7","857996.3"
"12.00","US7287Z","","SOF","LLC","C","BOARD","Ba1","2017.00","USA","NY","1708488.68","0","0","0","0","3416977.36","0","5125466.03","0","0","0","0","4271986.86","4271986.86","853479.17","0","170695.83","51254.66","734038","36701.9","697336.1"
"12.00","US7294Z","","IND","LLC","C","BOARD","C","2017.00","USA","NY","4016497.46","0","0","0","0","8032994.92","0","12049492.38","0","0","0","0","11962126.04","11962126.04","87366.35","0","17473.27","120494.92","190388","9519.4","180868.6"
"12.00","US7288Z","","SOF","LLC","C","BOARD","Ba1","2017.00","USA","NY","2504124.73","0","0","0","0","5008249.45","0","7512374.18","0","0","0","0","6448397.61","6448397.61","1063976.57","0","212795.31","75123.74","926305","46315.25","879989.75"
"12.00","US7295Z","","IND","LLC","C","BOARD","C","2017.00","USA","NY","1835191.76","0","0","0","0","3670383.52","0","5505575.29","0","0","0","0","5113537.48","5113537.48","392037.81","0","78407.56","55055.75","368686","18434.3","350251.7"
"12.00","US7296Z","","IND","LLC","C","BOARD","C","2017.00","USA","NY","2168395.99","0","0","0","0","4336791.99","0","6505187.98","0","0","0","0","6449617.83","6449617.83","55570.15","0","11114.03","65051.88","109508","5475.4","104032.6"
"12.00","US7316Z","","IND","LLC","C","BOARD","A1","2017.00","USA","NY","1919267.56","0","0","0","0","3838535.13","0","5757802.69","0","0","0","0","4819641.47","4819641.47","938161.22","0","187632.24","57578.03","808107","40405.35","767701.65"
"12.00","US7317Z","","IND","LLC","C","BOARD","A1","2017.00","USA","NY","1768543.57","0","0","0","0","3537087.14","0","5305630.7","0","0","0","0","4507572.34","4507572.34","798058.37","0","159611.67","53056.31","691503","34575.15","656927.85"
"12.00","US7318Z","","IND","LLC","C","BOARD","A1","2017.00","USA","NY","715989.9","0","0","0","0","1431979.79","0","2147969.69","0","0","0","0","1221345.56","1221345.56","926624.13","0","185324.83","21479.7","762779","38138.95","724640.05"
"12.00","US7319Z","","IND","LLC","C","BOARD","A1","2017.00","USA","NY","2407386.15","0","0","0","0","4814772.3","0","7222158.46","0","0","0","0","6731710.44","6731710.44","490448.02","0","98089.6","72221.58","464580","23229","441351"
"12.00","US7348Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","NY","2637812.35","0","0","0","0","5275624.71","0","7913437.06","0","0","0","0","7082256.28","7082256.28","831180.79","0","166236.16","79134.37","744079","37203.95","706875.05"
"12.00","US7349Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","NY","2302683.1","0","0","0","0","4605366.2","0","6908049.29","0","0","0","0","6137873.66","6137873.66","770175.63","0","154035.13","69080.49","685221","34261.05","650959.95"
"12.00","US7350Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","NY","2668972.19","0","0","0","0","5337944.38","0","8006916.57","0","0","0","0","7201189.27","7201189.27","805727.29","0","161145.46","80069.17","724651","36232.55","688418.45"
"12.00","US7402Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","NY","398934.93","0","0","0","0","797869.86","0","1196804.79","0","0","0","0","318443.6","318443.6","878361.19","0","175672.24","11968.05","714657","35732.85","678924.15"
"12.00","US7408Z","","FIN","LLC","C","BOARD","C","2017.00","USA","NY","1528580.81","0","0","0","0","3057161.62","0","4585742.44","0","0","0","0","3632201.72","3632201.72","953540.72","0","190708.14","45857.42","808690","40434.5","768255.5"
"12.00","US7409Z","","FIN","LLC","C","BOARD","C","2017.00","USA","NY","1841267.22","0","0","0","0","3682534.45","0","5523801.67","0","0","0","0","4704195.44","4704195.44","819606.23","0","163921.25","55238.02","710923","35546.15","675376.85"
