IndustryType_MLA_B1_IncomeStatement,OrgType_MLA_B1_IncomeStatement,CurrentRating_MLA_B1_IncomeStatement,ReportingYear_MLA_B1_IncomeStatement,ReportingRegion_MLA_B1_IncomeStatement,ReportingLocalRegion_MLA_B1_IncomeStatement,ProfitNonFinancial_Income,ProfitsOnDealing_Income,Total_Income,OtherExpenses_Expenditure,Total_Expenditure,OperatingProfit_MLA_B1_IncomeStatement,Taxation_MLA_B1_IncomeStatement,MinorityInterests_MLA_B1_IncomeStatement,Profit_MLA_B1_IncomeStatement,Dividends_MLA_B1_IncomeStatement,RetainedProfit_MLA_B1_IncomeStatement
SOF,INC,A1,2018,USA,DE,2893842.0,3673551.0,2943098.0,13451545.0,3879765.0,1012970.0,9436.7,29652.55,518208,17282.57,823125.0
SOF,LLC,A1,2017,USA,DE,1899972.0,4589928.0,5296888.0,15487337.0,8713741.0,1115431.0,66393.4,83158.97,571723,10497.06,939115.0
SOF,LLC,Ba1,2019,USA,DE,863576.0,1672609.0,290979.0,12695920.0,2955546.0,520930.0,8101.07,15277.0,108461,48071.63,716386.0
IND,INC,C,2017,USA,DE,4207296.0,7534234.0,1661646.0,11173817.0,13300751.0,1213151.0,92449.89,25584.15,800679,12392.02,562583.0
SOF,INC,Ba1,2018,USA,DE,557249.0,7898088.0,1340233.0,12164849.0,5874814.0,1210833.0,89939.35,78828.4,964057,46519.48,545452.0
SOF,INC,A1,2018,USA,DE,421441.0,6649461.0,545335.0,10316964.0,10427205.0,1214776.0,9047.69,96594.9,253938,48764.57,949142.0
SOF,INC,Ba1,2017,USA,DE,2113247.0,5599757.0,759339.0,4463971.0,5347506.0,955439.0,167209.79,106475.54,879288,47510.39,889158.0
SOF,LLC,Ba1,2018,USA,DE,567866.0,2551873.0,4323226.0,11009809.0,9861991.0,1102446.0,124814.87,3664.08,853933,46406.18,776780.0
IND,LLC,Ba1,2017,USA,DE,1837324.0,5214168.0,1580119.0,4505622.0,8298857.0,1206702.0,203060.68,64402.44,897028,16192.01,948986.0
SOF,INC,A1,2017,USA,DE,2616926.0,6435883.0,386108.0,5746118.0,8907875.0,1013338.0,130539.84,68527.42,996532,48729.04,935063.0
SOF,LLC,Ba1,2018,USA,DE,1117809.0,6636553.0,1945041.0,12171742.0,12188374.0,998920.0,98315.33,25080.82,288516,47357.02,927921.0
SOF,LLC,C,2020,USA,DE,1481874.0,7226563.0,416072.0,10209126.0,10460069.0,869939.0,86194.06,4533.49,786318,34323.47,463103.0
IND,INC,A1,2018,USA,DE,2910767.0,2739332.0,1850914.0,8242070.0,10143514.0,154129.0,88194.41,21938.76,529434,27053.37,943555.0
FIN,LLC,Ba1,2017,USA,DE,1675862.0,2424340.0,11150041.0,15332399.0,11296260.0,222259.0,206346.6,35412.16,973366,14162.05,800296.0
IND,LLC,A1,2018,USA,DE,341654.0,6746773.0,3483399.0,10227406.0,8145392.0,676309.0,144044.3,20251.97,716322,47553.57,738801.0
FIN,INC,C,2018,USA,DE,1415470.0,1614930.0,3992944.0,14822979.0,6188287.0,561708.0,111430.77,38101.27,197834,45298.92,914308.0
IND,INC,C,2017,USA,DE,665269.0,6800679.0,4203176.0,12331387.0,12508749.0,642403.0,214764.67,39415.59,535534,9685.32,832843.0
SOF,INC,C,2017,USA,DE,3457010.0,8231876.0,1613382.0,4771109.0,10471113.0,1226100.0,162688.48,114202.88,969599,10461.63,948533.0
FIN,INC,C,2018,USA,DE,444060.0,10509346.0,1291990.0,12782661.0,9974427.0,915763.0,115753.48,85519.35,315508,42689.01,922422.0
IND,LLC,Ba1,2017,USA,DE,756079.0,6428499.0,3746049.0,10973981.0,4476906.0,1200820.0,84683.96,116356.97,867178,43000.0,701324.0
SOF,INC,A1,2019,USA,DE,2113275.0,3316891.0,4021338.0,1115027.0,9355714.0,1210025.0,38288.7,12382.75,956261,8796.27,275750.0
FIN,INC,C,2018,USA,DE,210853.0,8959145.0,6695142.0,14528444.0,8350067.0,997764.0,141883.63,34366.29,228089,41312.32,328951.0
SOF,INC,C,2020,USA,DE,2216010.0,5259622.0,6585041.0,2356260.0,16024360.0,824551.0,30742.53,37925.29,810516,5600.72,432319.0
IND,LLC,Ba1,2017,USA,DE,2986229.0,783489.0,1278092.0,6981984.0,59597.0,614192.0,4465.44,23023.12,974863,49387.51,949136.0
SOF,LLC,C,2018,USA,DE,3364925.0,7404464.0,6982322.0,13307273.0,15651819.0,730007.0,9160.44,22006.1,982469,49312.82,865836.0
IND,INC,Ba1,2017,USA,DE,536466.0,9564028.0,588158.0,7143108.0,15903189.0,887562.0,197177.15,46825.15,900255,41527.04,930633.0
SOF,INC,A1,2020,USA,DE,2616915.0,4907870.0,3242601.0,4679686.0,7910525.0,1019113.0,211902.8,26136.49,940816,25070.95,849807.0
SOF,INC,C,2018,USA,DE,366970.0,4435528.0,3536099.0,7069153.0,2791362.0,263952.0,56911.29,28336.46,105707,20978.59,935726.0
FIN,LLC,A1,2019,USA,DE,1865159.0,4942210.0,1527722.0,7548850.0,11449401.0,1185930.0,191315.37,46572.88,299048,27339.97,948507.0
IND,LLC,C,2017,USA,DE,2605198.0,9199160.0,383187.0,16017427.0,2262617.0,316808.0,18730.78,74800.2,791322,48439.77,906159.0
IND,INC,C,2017,USA,DE,1155175.0,4619312.0,10263511.0,4282984.0,8645307.0,373476.0,124711.07,85508.2,961631,36451.78,949100.0
IND,INC,A1,2018,USA,DE,3590744.0,5461835.0,8615658.0,5975485.0,7351528.0,871309.0,118846.81,140708.1,126249,8985.82,873720.0
FIN,INC,Ba1,2017,USA,DE,268972.0,5476360.0,3409337.0,10460291.0,11090413.0,641673.0,41851.22,26786.02,294528,48874.07,942508.0
FIN,LLC,C,2017,USA,DE,1651767.0,6796250.0,396846.0,8181556.0,10368605.0,372999.0,148644.3,29147.19,688657,48241.73,939706.0
FIN,INC,Ba1,2017,USA,DE,157183.0,3224726.0,3453189.0,10068949.0,15032765.0,193156.0,94786.39,11058.28,215998,48826.0,926127.0
FIN,INC,A1,2018,USA,DE,3455833.0,5469629.0,6309677.0,8459382.0,15784508.0,1185774.0,182966.15,76083.19,998234,15479.23,945688.0
SOF,LLC,Ba1,2017,USA,DE,1801261.0,10587895.0,1841685.0,7181412.0,9415991.0,494226.0,30886.83,54451.98,641386,31688.46,623904.0
IND,INC,A1,2017,USA,DE,3408930.0,4939559.0,7246917.0,959636.0,3866712.0,925731.0,26743.66,35715.23,824190,48103.09,944351.0
SOF,INC,A1,2018,USA,DE,106206.0,3274151.0,699570.0,9546581.0,15073342.0,183329.0,9809.34,53178.3,615036,47373.23,920616.0
SOF,LLC,C,2017,USA,DE,3961181.0,8575006.0,8089519.0,84962.0,13975612.0,1042951.0,108536.13,13677.76,997421,46866.57,921400.0
SOF,LLC,Ba1,2019,USA,DE,2529243.0,4744047.0,979070.0,7199301.0,7993273.0,646848.0,177359.84,94668.47,572175,48902.98,660490.0
FIN,INC,Ba1,2018,USA,DE,752292.0,10950728.0,4917427.0,6449800.0,12751716.0,1071379.0,7113.8,116437.88,125665,46759.23,924918.0
SOF,INC,Ba1,2019,USA,DE,962805.0,5160875.0,1245366.0,10263508.0,9281786.0,1229174.0,70858.78,8457.89,714216,32662.87,936657.0
SOF,INC,C,2017,USA,DE,2664114.0,3928287.0,1434647.0,9710452.0,15997105.0,1196602.0,24593.06,13341.84,119951,26729.3,841984.0
SOF,INC,C,2020,USA,DE,664046.0,5768589.0,3010747.0,10487525.0,8920093.0,700493.0,173675.05,8385.21,453499,45633.75,390341.0
SOF,INC,A1,2017,USA,DE,112071.0,7803911.0,2537695.0,13474473.0,16231183.0,691362.0,183773.83,73140.76,727755,22074.53,566079.0
IND,INC,C,2020,USA,DE,3832693.0,5472266.0,1366027.0,11064009.0,16194472.0,1189743.0,33680.93,5477.48,929004,27572.83,919009.0
FIN,INC,A1,2017,USA,DE,3324377.0,1333432.0,1842263.0,11240163.0,13459089.0,1063944.0,200357.58,37561.53,868914,37327.91,947900.0
IND,LLC,Ba1,2017,USA,DE,227013.0,11081357.0,2511638.0,1013349.0,13505597.0,251160.0,123195.79,57720.16,728417,47672.22,322711.0
FIN,INC,A1,2020,USA,DE,1239481.0,6744044.0,1396935.0,6061674.0,9919730.0,1212801.0,19292.41,11265.55,409555,39218.25,845391.0
FIN,LLC,C,2018,USA,DE,842987.0,7979454.0,7446269.0,4755998.0,10993047.0,555996.0,106761.78,26455.04,252092,45732.12,946312.0
FIN,LLC,A1,2020,USA,DE,3437341.0,3440012.0,7486453.0,15927493.0,16265374.0,1208216.0,93866.2,72156.33,371435,43885.27,350681.0
IND,INC,Ba1,2019,USA,DE,1497604.0,3774554.0,8142686.0,4236787.0,10733563.0,714426.0,164908.06,73593.56,964392,16627.43,874591.0
IND,LLC,Ba1,2020,USA,DE,2055229.0,3406765.0,3567322.0,11858703.0,1338560.0,531488.0,81626.75,14501.92,188321,48243.13,918306.0
SOF,INC,A1,2017,USA,DE,1857177.0,10694305.0,767351.0,8344461.0,11520613.0,921492.0,89138.86,34595.27,343016,49739.7,782246.0
SOF,LLC,C,2017,USA,DE,1190148.0,10749796.0,3485645.0,10476344.0,12428854.0,1163290.0,105038.36,66962.17,337029,17026.15,555901.0
SOF,INC,C,2018,USA,DE,3858923.0,10420955.0,3368202.0,15926997.0,7159618.0,1079038.0,4533.88,16702.0,105965,38431.94,944338.0
SOF,INC,A1,2017,USA,DE,478395.0,5565799.0,308984.0,6334213.0,13124495.0,1130415.0,233712.31,54632.48,761887,22865.67,576560.0
SOF,INC,Ba1,2018,USA,DE,702381.0,9936694.0,10441764.0,6962926.0,11147119.0,337202.0,5185.67,88660.69,994704,23914.5,730059.0
SOF,LLC,Ba1,2019,USA,DE,2167256.0,7882272.0,3616223.0,6696425.0,8986383.0,1221626.0,5534.46,31460.23,323725,49304.94,752570.0
IND,INC,Ba1,2017,USA,DE,2735215.0,3027618.0,4370602.0,120149.0,4362925.0,1006188.0,150682.1,8234.67,491335,8741.25,907634.0
IND,LLC,Ba1,2017,USA,DE,1767499.0,4302213.0,1968956.0,8507255.0,12080699.0,851335.0,50073.83,72815.8,811346,40004.45,866892.0
IND,INC,A1,2017,USA,DE,806230.0,4542124.0,2931796.0,14606305.0,2808057.0,630497.0,140494.77,67265.65,160684,35328.28,433040.0
SOF,INC,Ba1,2017,USA,DE,3345695.0,10296694.0,303068.0,6930939.0,6364520.0,1213519.0,143137.16,35148.71,929513,45457.75,789190.0
SOF,LLC,C,2020,USA,DE,3019340.0,5516959.0,1336500.0,8760224.0,7229960.0,834121.0,117369.06,36057.12,601244,24871.89,939749.0
SOF,INC,Ba1,2020,USA,DE,820442.0,9703140.0,3330515.0,11446182.0,4300111.0,737646.0,156211.47,73117.38,890331,49680.33,668748.0
IND,INC,A1,2020,USA,DE,99564.0,873972.0,904716.0,10018375.0,8576124.0,1056749.0,91610.8,30351.45,109673,46319.88,486836.0
SOF,LLC,Ba1,2019,USA,DE,364000.0,8657326.0,1814076.0,5456608.0,7013649.0,687328.0,144352.82,54693.76,221591,33700.05,219469.0
IND,INC,Ba1,2019,USA,DE,1956589.0,3575917.0,2646827.0,11442082.0,579110.0,878125.0,7863.87,53537.64,857085,40135.72,283920.0
SOF,LLC,A1,2020,USA,DE,1705625.0,8031142.0,4091629.0,7415235.0,1805732.0,784754.0,85446.41,94639.95,518910,45655.79,944440.0
FIN,LLC,A1,2018,USA,DE,1240263.0,5385129.0,3332205.0,9841692.0,6476115.0,1106196.0,85421.05,145993.9,981721,28922.85,934863.0
SOF,INC,Ba1,2017,USA,DE,1578442.0,5452907.0,287936.0,9186810.0,14500230.0,1079154.0,159031.24,63260.98,448560,49550.66,551409.0
SOF,INC,Ba1,2018,USA,DE,1428345.0,7461860.0,1136490.0,2501516.0,6850979.0,1229820.0,141717.55,21193.15,965515,28034.09,770368.0
SOF,INC,C,2017,USA,DE,2056640.0,246357.0,1378699.0,710127.0,15210750.0,1056876.0,245327.99,56877.18,671502,10895.83,185868.0
IND,INC,Ba1,2017,USA,DE,2338632.0,6137442.0,8300865.0,13241159.0,16121131.0,1224004.0,5816.0,53181.14,136045,30002.05,923261.0
IND,INC,Ba1,2018,USA,DE,2810380.0,6435963.0,8930787.0,7610561.0,5431052.0,1217845.0,115347.58,18302.5,542889,38766.01,918652.0
SOF,LLC,Ba1,2017,USA,DE,1947454.0,497334.0,2144736.0,12779503.0,8454936.0,222626.0,22108.07,6661.67,895940,27904.62,947820.0
IND,INC,A1,2017,USA,DE,1279916.0,7533384.0,415452.0,2240734.0,9126530.0,1212740.0,110610.19,64398.11,819450,43060.88,937616.0
FIN,INC,Ba1,2017,USA,DE,1117478.0,1543850.0,1094450.0,7418446.0,14332201.0,1080899.0,176964.88,24142.94,126222,49704.59,929812.0
IND,LLC,Ba1,2018,USA,DE,5489126.0,3068976.0,1524753.0,14420180.0,1244662.0,579711.0,100325.92,50970.87,619197,49945.92,948919.0
FIN,LLC,C,2017,USA,DE,783417.0,4190987.0,3754710.0,14407963.0,9155967.0,1131866.0,57653.42,5877.99,963223,22500.45,573860.0
SOF,INC,Ba1,2017,USA,DE,3725559.0,6371292.0,8722837.0,10570942.0,10993880.0,1160523.0,96009.41,31813.61,753609,28110.0,939743.0
FIN,INC,C,2018,USA,DE,1527392.0,4209909.0,9236743.0,6040212.0,9685137.0,392728.0,135487.08,20189.73,262937,48367.1,927912.0
SOF,LLC,C,2017,USA,DE,1617827.0,5774643.0,11441560.0,11331983.0,14369767.0,877890.0,11844.08,4580.98,359587,20499.74,944908.0
SOF,INC,A1,2017,USA,DE,102642.0,4188199.0,2321569.0,13877727.0,9066701.0,1215538.0,142844.39,66445.65,484046,48611.3,930025.0
FIN,INC,Ba1,2020,USA,DE,4128825.0,10539113.0,7135268.0,6010986.0,14003695.0,419830.0,175900.69,113494.41,728049,49799.08,835647.0
FIN,INC,A1,2020,USA,DE,1500648.0,4553697.0,1756773.0,2961109.0,12448649.0,1074775.0,16663.36,115264.09,230123,5288.32,926462.0
SOF,LLC,Ba1,2017,USA,DE,632934.0,4561903.0,9718971.0,9368345.0,8596827.0,685657.0,9753.2,7700.6,121024,47999.99,754470.0
FIN,INC,A1,2020,USA,DE,203200.0,7634680.0,5649798.0,3648375.0,8509089.0,970666.0,193360.51,54429.48,982157,11549.92,836579.0
IND,INC,A1,2018,USA,DE,324107.0,626215.0,1536197.0,9184589.0,2924846.0,918635.0,18492.91,5145.11,798585,48319.18,942145.0
SOF,INC,Ba1,2017,USA,DE,633643.0,7313787.0,5137651.0,6194335.0,10137045.0,960613.0,12740.97,3305.92,346874,13125.94,826764.0
FIN,INC,A1,2018,USA,DE,2706540.0,8326471.0,637093.0,1242522.0,2743233.0,674653.0,48022.5,21974.39,914827,39598.34,948668.0
SOF,LLC,C,2019,USA,DE,2179537.0,8517388.0,4552835.0,10063051.0,12745926.0,763169.0,177661.3,27793.37,187515,48073.0,947458.0
FIN,INC,C,2018,USA,DE,1024169.0,3824882.0,6199745.0,10595979.0,15363288.0,575592.0,21998.76,88267.26,788336,44594.03,947725.0
FIN,INC,A1,2019,USA,DE,1029143.0,8230440.0,8676300.0,6844337.0,9106374.0,754639.0,123376.96,41481.86,861222,10700.89,795261.0
FIN,INC,C,2020,USA,DE,695125.0,5973323.0,3577114.0,8035119.0,12321626.0,882144.0,71488.1,41322.44,246060,13765.96,158593.0
IND,INC,Ba1,2017,USA,DE,1409745.0,3608892.0,3681379.0,11341354.0,15817061.0,391594.0,161680.51,38909.55,248176,17443.46,147428.0
FIN,INC,C,2018,USA,DE,2401099.0,5880260.0,6679295.0,8917793.0,10860106.0,1171556.0,9392.77,41210.71,126911,24852.14,920342.0
FIN,INC,A1,2018,USA,DE,319126.0,7794537.0,3152743.0,14682932.0,10096817.0,1041107.0,79849.53,13254.83,416226,12702.04,937789.0
SOF,INC,Ba1,2017,USA,DE,592615.0,4427182.0,2139214.0,6974883.0,15729760.0,640861.0,238815.84,23865.96,636381,49783.31,900457.0
FIN,INC,Ba1,2020,USA,DE,946613.0,7319734.0,391691.0,3795815.0,1128355.0,1069001.0,11041.24,49896.74,774843,49650.83,896310.0
SOF,INC,C,2019,USA,DE,1703043.0,8490451.0,2346904.0,11526096.0,8461434.0,747053.0,4527.42,56847.21,570298,49536.32,839805.0
FIN,INC,Ba1,2018,USA,DE,222937.0,5117273.0,5137637.0,3866930.0,9688614.0,1133528.0,187253.67,86758.48,957258,47366.07,934636.0
SOF,INC,A1,2018,USA,DE,3359059.0,8097552.0,9422639.0,11526713.0,14797176.0,220891.0,24728.09,10498.68,121423,42607.58,556861.0
SOF,INC,A1,2018,USA,DE,2635675.0,5720183.0,8452006.0,11975515.0,9110619.0,430497.0,176472.78,10586.9,115301,40732.12,903603.0
SOF,INC,A1,2018,USA,DE,1374852.0,1600483.0,2404916.0,8137134.0,16194840.0,1129144.0,34214.74,36775.16,921930,23225.75,945505.0
FIN,LLC,C,2018,USA,DE,1094913.0,5234532.0,536158.0,8717292.0,8141871.0,1201179.0,132751.92,50366.47,995258,12095.85,645957.0
SOF,INC,Ba1,2017,USA,DE,808885.0,4500579.0,1916942.0,12025010.0,5027603.0,815165.0,174128.55,65947.13,493939,33916.72,769913.0
FIN,INC,C,2018,USA,DE,130292.0,10423718.0,1008319.0,9415237.0,10101473.0,1213276.0,88373.67,6587.94,952693,48812.52,928744.0
SOF,INC,Ba1,2018,USA,DE,951483.0,2845658.0,2485275.0,3059667.0,2759987.0,1179828.0,171677.61,18990.84,842731,32487.04,739047.0
SOF,INC,C,2017,USA,DE,1134271.0,2441207.0,663110.0,10888469.0,12300577.0,1185026.0,39458.83,82857.92,474606,49941.77,937660.0
SOF,INC,A1,2017,USA,DE,1633580.0,3111423.0,2238737.0,12787889.0,9470108.0,914799.0,194429.64,110214.72,653515,44675.54,848340.0
FIN,INC,C,2020,USA,DE,738925.0,696394.0,7655222.0,7875541.0,9163297.0,655720.0,53537.9,19159.59,645456,48842.1,198750.0
SOF,INC,Ba1,2017,USA,DE,3022440.0,3254289.0,411414.0,7903841.0,8503067.0,468416.0,22958.93,89964.83,921201,42274.56,421800.0
FIN,LLC,Ba1,2020,USA,DE,1224541.0,2519597.0,469157.0,9404512.0,3253856.0,773510.0,10546.11,78777.66,140136,48606.88,739481.0
SOF,LLC,C,2017,USA,DE,3274787.0,11027370.0,1242370.0,3281263.0,4576551.0,523160.0,92237.1,80171.49,832341,23875.6,936442.0
FIN,LLC,C,2019,USA,DE,110511.0,3209630.0,1298332.0,6898748.0,5183631.0,1230405.0,198339.96,4416.38,997924,49102.69,656961.0
SOF,LLC,Ba1,2017,USA,DE,390969.0,3316549.0,5383509.0,3436331.0,13648147.0,766318.0,129402.44,40102.67,336783,46548.14,948108.0
FIN,LLC,Ba1,2017,USA,DE,1117684.0,1846291.0,5175941.0,840089.0,8634128.0,482844.0,193661.22,104170.61,879014,48316.78,307844.0
IND,LLC,A1,2020,USA,DE,3425323.0,8503201.0,6849836.0,2288509.0,13170324.0,783243.0,56240.64,140835.94,611943,19060.72,844249.0
IND,LLC,Ba1,2017,USA,DE,1486691.0,3457407.0,4315029.0,654315.0,15203023.0,936366.0,212565.7,32934.73,996744,35112.2,631592.0
SOF,INC,A1,2019,USA,DE,1745774.0,2259039.0,552848.0,1278075.0,10844419.0,1149505.0,128533.13,65447.8,955834,48712.84,237342.0
IND,LLC,Ba1,2018,USA,DE,888233.0,8044101.0,3685487.0,9608136.0,11747059.0,693373.0,190322.02,39068.41,522027,47882.67,929078.0
SOF,LLC,C,2018,USA,DE,1248882.0,8068716.0,3057112.0,11500096.0,16063056.0,947135.0,73228.78,72288.57,969774,47309.56,769467.0
FIN,LLC,C,2020,USA,DE,812447.0,10186588.0,6893609.0,7586363.0,7419779.0,1010671.0,8977.02,91264.47,325387,35208.7,653740.0
IND,LLC,C,2018,USA,DE,4608685.0,4061956.0,4432561.0,7017833.0,2737397.0,1154256.0,164588.14,32781.48,382400,48861.26,948458.0
SOF,LLC,Ba1,2017,USA,DE,1808993.0,6190354.0,6405915.0,3577867.0,680402.0,1013005.0,26554.5,36838.06,867316,44310.36,437414.0
SOF,LLC,Ba1,2017,USA,DE,1865951.0,9379934.0,2186814.0,3614668.0,3332590.0,666659.0,150100.74,141778.59,998319,40613.4,915386.0
FIN,INC,Ba1,2019,USA,DE,1674894.0,8371933.0,756480.0,9725494.0,3493735.0,1094718.0,26239.17,76044.89,651741,47931.97,943259.0
IND,LLC,A1,2017,USA,DE,275283.0,5196790.0,3103999.0,11738855.0,16003738.0,1173074.0,48320.07,21669.39,943972,46301.14,478332.0
SOF,LLC,Ba1,2017,USA,DE,1313413.0,6813630.0,2876552.0,2769815.0,13771594.0,1062957.0,206850.22,19414.31,102553,29122.25,690620.0
SOF,LLC,Ba1,2020,USA,DE,1720148.0,8570971.0,2526391.0,9610547.0,9184622.0,781821.0,231800.4,51551.6,882175,13576.61,357620.0
FIN,INC,A1,2020,USA,DE,5560099.0,8125536.0,13291123.0,3574424.0,4064056.0,1230113.0,75116.62,38107.91,947291,5325.59,262637.0
SOF,LLC,A1,2017,USA,DE,571014.0,4801595.0,2190573.0,5619538.0,9739215.0,136191.0,143507.67,19359.07,615491,17814.32,494292.0
SOF,INC,Ba1,2017,USA,DE,3552904.0,9070022.0,6605352.0,10686486.0,11903387.0,1207310.0,65473.92,117015.93,838742,16640.4,780666.0
SOF,LLC,C,2020,USA,DE,929403.0,6360326.0,12244126.0,814047.0,13760521.0,650091.0,12398.57,24465.76,241326,46001.21,101708.0
SOF,INC,A1,2017,USA,DE,2868157.0,8273921.0,1681088.0,3331718.0,9888880.0,1109201.0,59992.78,155407.99,825583,20407.52,917372.0
SOF,LLC,A1,2018,USA,DE,1945812.0,7753355.0,5075461.0,4350402.0,4982277.0,1221828.0,134403.84,5394.27,845147,5429.85,877450.0
SOF,INC,Ba1,2020,USA,DE,540319.0,10599864.0,891718.0,5982940.0,14724343.0,661672.0,34587.77,25197.98,197655,46392.7,884929.0
IND,INC,Ba1,2017,USA,DE,643595.0,11114419.0,4797213.0,11125191.0,8683129.0,1151998.0,24711.17,5813.25,314573,24575.63,184012.0
SOF,INC,C,2019,USA,DE,467726.0,6704788.0,2252204.0,13336262.0,11755811.0,683776.0,15428.4,3388.75,132567,15337.64,947362.0
SOF,INC,Ba1,2019,USA,DE,3712326.0,3898090.0,8605841.0,1243837.0,4602269.0,1079708.0,5160.43,28449.38,321171,19086.89,937257.0
SOF,INC,A1,2019,USA,DE,1261539.0,5906773.0,3952635.0,4040948.0,12483500.0,313383.0,116550.47,39869.36,557709,20966.74,482485.0
SOF,INC,C,2018,USA,DE,2952703.0,5812366.0,528049.0,12815550.0,8694362.0,1226606.0,128442.3,9426.73,955848,46441.51,867011.0
IND,INC,Ba1,2017,USA,DE,3216483.0,10580322.0,649499.0,9819776.0,13549612.0,1207106.0,64343.09,49378.35,960691,49610.71,361692.0
FIN,INC,C,2020,USA,DE,139922.0,7437117.0,661608.0,3697086.0,9527050.0,1111353.0,74465.18,59525.42,792037,9259.12,273645.0
IND,INC,A1,2017,USA,DE,185854.0,10183603.0,1345383.0,5303766.0,3572662.0,1038746.0,104864.65,3494.14,447567,13838.62,199936.0
SOF,LLC,C,2020,USA,DE,3699698.0,4879343.0,5233197.0,14398935.0,11052493.0,756288.0,12549.41,71003.6,889601,34243.23,214977.0
SOF,INC,Ba1,2017,USA,DE,3247985.0,10581240.0,3192116.0,14466584.0,10444239.0,1126542.0,99739.27,91389.69,412563,37535.21,949063.0
SOF,INC,Ba1,2020,USA,DE,5045618.0,2446888.0,4216427.0,5671712.0,13618076.0,1111768.0,232699.99,92041.81,997254,10903.85,459792.0
SOF,LLC,C,2019,USA,DE,497931.0,11098224.0,8526827.0,12064591.0,9972086.0,812615.0,77000.08,12814.09,987926,48466.72,176923.0
FIN,INC,C,2020,USA,DE,2410500.0,4439829.0,9860950.0,6238142.0,8042740.0,1214070.0,38080.94,63359.63,127219,43073.64,665622.0
FIN,INC,A1,2017,USA,DE,2481662.0,874348.0,1867458.0,6433648.0,10790402.0,772910.0,33888.36,25863.79,496886,27479.36,656807.0
SOF,INC,A1,2018,USA,DE,2159641.0,6840650.0,5348630.0,5388953.0,4435083.0,932855.0,86719.52,45901.4,968405,32030.03,948454.0
SOF,INC,C,2019,USA,DE,1785398.0,3638808.0,5097678.0,15456474.0,16256379.0,839510.0,208949.67,49537.12,980090,49520.64,524720.0
FIN,LLC,C,2017,USA,DE,4036694.0,6646290.0,7920034.0,9141093.0,12076402.0,668583.0,4652.82,15734.31,854212,11220.24,813942.0
SOF,INC,Ba1,2017,USA,DE,274506.0,4863294.0,6019503.0,10452324.0,11562322.0,943538.0,230677.82,37234.66,998747,48807.8,945485.0
SOF,INC,Ba1,2017,USA,DE,2284205.0,11069718.0,16026264.0,11039546.0,11116941.0,575037.0,6167.99,52001.95,722010,18006.03,754118.0
SOF,INC,A1,2019,USA,DE,894895.0,4041847.0,1030985.0,5872435.0,11001838.0,934557.0,49463.34,32593.27,773243,11049.03,806740.0
IND,INC,Ba1,2020,USA,DE,442777.0,994016.0,10612854.0,9744508.0,13031329.0,801152.0,24130.47,5980.5,157073,36797.29,593050.0
SOF,INC,A1,2017,USA,DE,145492.0,8067936.0,583401.0,13930735.0,10948730.0,1193602.0,93689.63,63523.53,788409,32323.2,875356.0
IND,INC,A1,2018,USA,DE,1745924.0,5003254.0,4746333.0,14537275.0,6568274.0,1227335.0,87114.25,44956.8,467275,48482.84,944117.0
FIN,INC,C,2017,USA,DE,481183.0,5097155.0,365794.0,4072027.0,14702398.0,911954.0,48652.46,17843.42,844186,47526.64,918545.0
FIN,INC,C,2020,USA,DE,1443196.0,6854920.0,4969170.0,7642519.0,798598.0,1136580.0,77671.85,25014.4,127777,45582.33,433256.0
FIN,INC,C,2017,USA,DE,841033.0,2263465.0,10214504.0,223896.0,8324628.0,1197578.0,177922.43,4525.98,970897,12978.55,763882.0
FIN,LLC,Ba1,2020,USA,DE,2633326.0,4331181.0,2637955.0,3302928.0,8559147.0,967819.0,6411.31,32900.42,201093,24677.6,921045.0
IND,INC,A1,2018,USA,DE,1065874.0,5994589.0,7936007.0,9891393.0,4059388.0,1099702.0,11119.83,4127.42,600565,27369.6,676967.0
SOF,LLC,Ba1,2017,USA,DE,210089.0,517231.0,1901553.0,11602096.0,7276844.0,1204689.0,209027.73,4085.2,884674,47799.2,301499.0
IND,INC,C,2018,USA,DE,344879.0,7942331.0,10555367.0,12062502.0,13268846.0,858503.0,11590.8,7154.32,218003,48214.77,889305.0
SOF,INC,C,2017,USA,DE,3649903.0,4501230.0,1510899.0,9168799.0,5586833.0,1213143.0,206413.43,39499.03,548943,48836.96,932032.0
SOF,INC,A1,2017,USA,DE,1222223.0,10303871.0,7052905.0,5612317.0,15488704.0,834320.0,5143.92,93760.01,135252,47077.54,849400.0
SOF,INC,A1,2019,USA,DE,461481.0,3767786.0,1564060.0,8735631.0,8936553.0,1043236.0,134062.96,33396.27,480530,44329.19,849443.0
SOF,INC,Ba1,2017,USA,DE,197846.0,4269034.0,4337703.0,10496772.0,3843334.0,1205229.0,108882.84,16005.08,997289,37308.73,913781.0
SOF,INC,A1,2018,USA,DE,2461444.0,11108571.0,3495363.0,1807019.0,9816795.0,848182.0,106383.09,22171.01,137849,6210.48,764907.0
SOF,LLC,A1,2018,USA,DE,376037.0,5677166.0,555848.0,1123258.0,8884718.0,806294.0,48184.74,99096.74,493952,14637.01,948120.0
SOF,LLC,Ba1,2018,USA,DE,1501265.0,3955721.0,4527864.0,390770.0,11022734.0,452563.0,11337.94,36663.27,985361,43876.6,926663.0
