IndustryType_MLA_B1_IncomeStatement,OrgType_MLA_B1_IncomeStatement,CurrentRating_MLA_B1_IncomeStatement,ReportingYear_MLA_B1_IncomeStatement,ReportingRegion_MLA_B1_IncomeStatement,ReportingLocalRegion_MLA_B1_IncomeStatement,ProfitNonFinancial_Income,ProfitsOnDealing_Income,Total_Income,OtherExpenses_Expenditure,Total_Expenditure,OperatingProfit_MLA_B1_IncomeStatement,Taxation_MLA_B1_IncomeStatement,MinorityInterests_MLA_B1_IncomeStatement,Profit_MLA_B1_IncomeStatement,Dividends_MLA_B1_IncomeStatement,RetainedProfit_MLA_B1_IncomeStatement
SOF,INC,C,2018,USA,DE,2202366,257354,9830215,21595,6305321,168009,35428.75,97950.83,709158,8050.26,275628
FIN,INC,A1,2017,USA,DE,645555,1905969,3603399,620548,2809804,757176,228145.83,62974.7,987616,10445.34,518433
IND,LLC,A1,2017,USA,DE,1279610,3507782,4240200,16301819,8980628,217179,195476.07,60797.64,734962,5527.51,167284
FIN,INC,A1,2017,USA,DE,682946,3500133,8066674,2812789,4499011,301986,189222.5,46719.04,969211,5103.25,592630
FIN,LLC,Ba1,2017,USA,DE,210622,3340072,1799254,5008893,6206824,571364,106221.44,12554.93,678906,14889.22,859594
IND,INC,C,2018,USA,DE,184058,447320,10228832,1699795,8726328,363259,13083.38,62372.64,961079,20625.65,227950
SOF,INC,A1,2017,USA,DE,953276,5327623,2679234,3052095,6501284,62468,186456.27,3598.53,985207,39980.15,480117
IND,INC,C,2018,USA,DE,2601594,2724601,5362538,3254317,8724336,155675,92670.48,122373.22,443919,43226.11,620513
IND,INC,Ba1,2020,USA,DE,2646689,1307809,3954872,75516,5112290,453801,62970.14,78327.01,302803,26155.77,509872
FIN,INC,A1,2017,USA,DE,1163983,2990421,6070819,70663,5279619,777721,31302.87,20451.69,974768,17665.91,943875
IND,LLC,C,2019,USA,DE,99454,3882939,10814451,18520,6759179,711238,198020.27,90472.89,917526,44684.35,676709
SOF,LLC,C,2017,USA,DE,619411,2460770,6874943,9451694,8867419,854939,86023.53,62702.06,941279,11630.87,544761
SOF,LLC,C,2019,USA,DE,4173821,3730608,12275856,706929,11498612,94121,233190.54,40209.64,957805,44195.99,283311
SOF,INC,C,2020,USA,DE,168065,1375694,4082934,7692269,11744190,156098,175861.45,79668.75,529943,7901.6,390186
SOF,LLC,C,2017,USA,DE,244864,2051163,9793487,2239624,767152,144656,240056.52,71127.94,998361,5482.76,768445
FIN,INC,A1,2019,USA,DE,876282,1816259,11577977,15103,8896876,31015,6412.09,9457.16,834326,5789.03,148709
SOF,INC,A1,2017,USA,DE,175199,3590698,6188951,6793433,1792383,156240,126536.89,25905.44,674158,5168.73,825939
SOF,INC,C,2017,USA,DE,869175,2515243,6966889,4088213,9916666,263814,127343.99,129929.18,877076,29484.21,924500
IND,INC,A1,2017,USA,DE,846105,1135181,4271585,2153872,10248139,31745,135150.32,40288.67,867856,6998.86,133964
FIN,LLC,C,2017,USA,DE,1140473,1837919,5776628,6595416,5391049,721979,151748.79,25049.49,759659,5457.42,142504
SOF,INC,A1,2017,USA,DE,174185,421995,1932131,6980667,7359847,527141,197999.88,115719.69,985037,5440.9,689399
FIN,LLC,A1,2017,USA,DE,3567536,1116671,3214232,7652157,4884286,1103563,112366.05,45219.91,990712,38168.95,475615
IND,INC,C,2018,USA,DE,1538698,239228,4607289,15128,12794030,1191722,120252.59,64287.57,789573,46401.22,933058
IND,LLC,A1,2017,USA,DE,137083,430421,6681614,15210,6210789,284916,177173.49,60613.16,812982,12846.17,502669
SOF,LLC,Ba1,2017,USA,DE,323903,1370609,5926840,125820,6186687,679089,21115.04,29938.33,997634,5798.67,922783
IND,INC,Ba1,2020,USA,DE,267914,984144,2790162,5544469,3972349,216956,222534.73,41944.3,531798,5373.58,817195
IND,INC,A1,2020,USA,DE,3137675,1102201,7399280,2915797,11082843,444050,191889.93,53996.18,298481,36914.13,246274
FIN,LLC,C,2017,USA,DE,1086763,676261,12300066,4285790,3040035,827978,144560.47,119253.91,869246,21273.43,381870
FIN,LLC,Ba1,2018,USA,DE,1469476,946533,5160104,2188756,10750639,359789,218902.51,9706.49,939717,28392.54,588722
IND,INC,A1,2020,USA,DE,630839,3846373,5550682,4418306,6928595,613703,21764.66,16462.78,686458,33118.13,934633
SOF,LLC,C,2020,USA,DE,158478,1790377,4308101,443337,9344182,175336,14696.22,55752.2,773070,6391.66,571495
SOF,INC,Ba1,2020,USA,DE,301638,3070043,5434297,9371451,10352144,1087214,149563.87,14113.57,812783,9104.36,927966
IND,LLC,A1,2017,USA,DE,169628,839075,12731118,22385,9789944,29988,222535.78,58719.55,994386,8549.55,131706
FIN,INC,A1,2020,USA,DE,128125,618568,2324883,507847,2656562,656083,13526.18,92688.34,268743,17269.88,699816
FIN,INC,Ba1,2018,USA,DE,781619,660431,6511578,5237516,13264071,545944,238746.55,63554.73,995653,22484.61,769043
FIN,LLC,Ba1,2018,USA,DE,192053,1069797,4641799,15103,7376650,442605,192327.26,18617.91,989715,7083.66,876368
FIN,LLC,C,2018,USA,DE,506497,274052,7358689,1503075,5485745,1011933,182876.55,48409.55,252583,8524.84,356651
FIN,LLC,Ba1,2019,USA,DE,432608,527809,2602540,253100,12392343,1004136,125770.63,139397.49,990896,11318.75,452261
SOF,LLC,A1,2017,USA,DE,733192,726919,6731910,158970,14820060,966332,237600.99,11246.35,972612,9440.84,919031
IND,INC,A1,2018,USA,DE,888528,669024,13362384,2090853,3645913,804908,235936.44,88731.41,980392,7153.36,350151
SOF,INC,A1,2017,USA,DE,2075976,3673284,5037557,11096794,7288402,222140,213946.03,43587.07,773431,8092.75,901063
IND,LLC,A1,2018,USA,DE,105046,984792,7089009,948415,10733540,1094512,73289.13,34255.03,791770,25403.24,924431
FIN,INC,Ba1,2018,USA,DE,2913960,3478814,10942506,7019079,10171107,1003268,123643.13,35487.1,997730,6998.15,927001
IND,LLC,A1,2018,USA,DE,521103,1223132,6024517,7950234,2368779,64947,137132.94,32300.63,996531,6688.33,764090
FIN,LLC,Ba1,2020,USA,DE,209177,1859341,2038962,4483437,8655236,1158566,195697.5,35825.94,979349,5674.79,622520
IND,LLC,Ba1,2017,USA,DE,658142,1469304,3287853,3602787,13129354,880139,214705.11,6021.02,737786,10673.68,197431
IND,LLC,A1,2018,USA,DE,890837,901953,8232269,112040,7578172,139380,172275.13,13547.53,996680,6222.66,858309
FIN,INC,Ba1,2017,USA,DE,237496,336624,4829225,289367,15592903,1112148,244266.71,35783.55,996993,45544.5,942494
IND,LLC,C,2017,USA,DE,559295,1596347,13551447,13460449,1804281,66783,234234.24,114534.2,991506,9128.17,864103
IND,LLC,Ba1,2017,USA,DE,351439,7072186,2772011,843646,6852592,1208468,193441.06,54499.79,411601,40018.02,310960
SOF,LLC,A1,2018,USA,DE,169214,5780295,2560796,2314953,9740139,72960,149708.23,67060.75,964858,16342.28,695422
FIN,INC,Ba1,2017,USA,DE,3804883,305359,7730598,586047,1872736,737157,80273.93,12112.85,778555,5371.41,821602
FIN,INC,Ba1,2017,USA,DE,2974835,1834914,9964862,3322829,13335391,466959,82004.74,57290.84,997662,25072.79,496132
SOF,INC,C,2019,USA,DE,464762,5020479,3856166,1208247,14638639,445489,178132.19,55711.05,572015,6739.07,488111
IND,LLC,A1,2017,USA,DE,443213,4667091,7282259,1352894,7479403,798173,148885.41,83396.85,929484,24133.91,944973
IND,LLC,C,2019,USA,DE,521915,5022566,6113822,128173,3855506,648123,175555.25,30421.19,307550,8789.66,931624
IND,INC,A1,2017,USA,DE,2342350,1419603,8089344,3043051,6969161,518874,218537.39,44622.78,897764,5855.79,627522
SOF,LLC,Ba1,2020,USA,DE,1148288,6031331,11734598,7416267,9300282,986808,200631.45,37656.14,996748,9231.8,854388
SOF,INC,A1,2017,USA,DE,1373400,5319628,6801326,722570,6059462,1110715,218978.26,54219.56,998890,6179.15,756590
IND,INC,C,2018,USA,DE,1363950,1524456,3941341,6254847,1255321,1071477,187928.26,63265.94,862359,11913.08,656202
SOF,LLC,C,2017,USA,DE,1083687,668132,10049817,7057486,2955803,553113,36904.29,31361.74,925375,11196.09,213889
IND,LLC,A1,2017,USA,DE,1693936,1034638,14522308,708810,2276212,1028861,113344.71,13705.84,717338,49760.64,919106
SOF,LLC,Ba1,2018,USA,DE,119790,1642992,1687961,1236620,3910518,418924,73868.84,11576.58,957574,14808.1,631159
FIN,INC,Ba1,2017,USA,DE,400213,4196740,7177882,7515269,12162879,571175,144709.15,103416.68,624464,12466.11,589803
SOF,INC,C,2017,USA,DE,776938,2425998,16479968,10793091,4503085,730101,238843.86,48338.6,846438,20798.91,801762
SOF,LLC,Ba1,2017,USA,DE,1519541,775209,3983813,27643,11024729,955123,224385.41,16232.35,641659,13111.63,464893
FIN,INC,Ba1,2018,USA,DE,1767087,5273026,3015167,6119025,4937615,58700,70006.12,42285.89,787379,5365.5,583966
SOF,LLC,A1,2019,USA,DE,923488,2018220,6786579,2764732,6662708,36531,100512.81,5169.67,109983,5407.98,888893
SOF,INC,A1,2017,USA,DE,1630167,319848,10667621,15106,9954112,572289,153000.62,45483.16,989145,27948.86,827608
IND,INC,Ba1,2017,USA,DE,3115852,3859544,6541592,6133065,10967505,923139,165382.04,12452.26,847823,6097.81,947268
SOF,INC,A1,2019,USA,DE,2778747,4819215,2080415,2987536,4670351,1040427,145315.43,82420.25,879553,6635.15,333620
IND,LLC,Ba1,2019,USA,DE,230078,936503,15461759,1464778,16265415,737207,140770.51,107674.6,219714,46248.04,813589
SOF,LLC,Ba1,2020,USA,DE,120907,306003,7284041,7558471,1704271,697508,20298.4,28007.55,857826,5206.91,337726
FIN,LLC,C,2017,USA,DE,1051226,4822001,13701741,8882515,14014933,926568,95111.68,7234.46,461902,6602.55,948667
IND,LLC,C,2018,USA,DE,604594,1905632,7913556,6500394,15525962,165889,30709.85,43429.05,765659,40130.7,570665
IND,INC,A1,2017,USA,DE,698006,2933906,9970788,3905263,7707873,674653,139155.71,107014.41,136060,36680.82,726871
FIN,INC,C,2017,USA,DE,865129,2678170,10841922,2310666,9337644,976546,158494.46,88633.08,704947,26958.17,891859
IND,LLC,A1,2017,USA,DE,755421,7533114,11124980,4597804,5029969,333338,201843.92,52360.42,270746,35709.83,776663
FIN,LLC,Ba1,2017,USA,DE,3892967,276421,10403630,5458391,15331056,289439,140348.06,11899.69,913785,46124.44,613868
FIN,INC,C,2020,USA,DE,1367850,3071264,9207249,4983631,7774216,749431,193135.1,125762.39,898913,27268.87,944659
IND,LLC,C,2018,USA,DE,382879,5842677,5711694,6866621,9786378,213634,82453.62,105616.29,892624,8226.44,573166
FIN,INC,A1,2020,USA,DE,1363441,2620485,5798729,2634817,4306088,700106,94764.97,22809.6,800693,5848.24,908912
SOF,INC,Ba1,2017,USA,DE,130269,711980,7055184,5940420,9466855,556654,238490.71,84008.42,996785,6403.23,828733
FIN,LLC,C,2017,USA,DE,1418244,1671608,12326550,3302546,7318559,321916,128903.68,3728.53,958708,33519.43,505613
IND,LLC,A1,2018,USA,DE,3902959,3197020,3669717,1212366,8266505,49686,158525.39,49065.5,713192,27970.54,947903
SOF,LLC,A1,2018,USA,DE,88532,1429393,16570426,10719175,7026058,715401,95367.96,18906.08,828950,6374.7,141903
IND,LLC,C,2019,USA,DE,571053,5820140,3522803,4651580,2927449,791990,81899.37,24566.64,541953,10581.75,825700
SOF,INC,A1,2020,USA,DE,1374261,4822452,13894966,2392454,5539153,1039085,136499.61,5951.82,810827,8636.61,617275
IND,INC,Ba1,2018,USA,DE,107148,916179,402215,2677295,8644979,743287,109842.61,107269.46,673248,8396.39,870924
SOF,LLC,C,2018,USA,DE,541803,306313,2693555,3426679,9748796,1083788,18240.62,11482.94,629088,49650.57,924484
IND,INC,A1,2018,USA,DE,398413,1854269,4882646,9656166,11955452,657205,165918.14,70184.43,426054,39513.04,947285
FIN,INC,A1,2017,USA,DE,353836,3324177,8185671,3120690,8998171,532670,105204.85,10348.87,833085,26009.58,690280
SOF,INC,Ba1,2017,USA,DE,1772995,2120935,9270703,2753354,7278239,1008004,157238.81,5433.69,980454,36193.51,947966
IND,LLC,C,2018,USA,DE,1396400,2065132,13147822,1951540,13169009,54988,60688.1,16081.44,998810,5180.24,936103
IND,INC,C,2017,USA,DE,899064,4566095,5182318,13891513,14078740,129441,67156.14,60922.24,613800,23124.06,317594
IND,LLC,Ba1,2018,USA,DE,501864,362705,1046155,8360038,11367871,526886,193567.7,35024.98,298680,19169.92,727070
IND,LLC,A1,2020,USA,DE,1128067,1549279,2361760,89054,9406093,836153,233248.44,34726.91,996745,5733.96,917704
SOF,INC,Ba1,2020,USA,DE,2156069,809312,5710965,52072,5691589,398514,180575.91,52634.26,822046,8460.76,462765
FIN,INC,Ba1,2017,USA,DE,522671,1306028,8512929,4208021,9725783,1162418,214180.7,66840.33,908370,36353.75,418005
IND,INC,C,2020,USA,DE,1389612,3674855,2330785,5324646,7743179,832323,242486.45,3536.29,138625,26566.2,946520
FIN,LLC,A1,2017,USA,DE,183014,453960,9453891,199501,9422978,861828,104986.47,28454.96,120347,41019.51,370826
SOF,LLC,C,2018,USA,DE,220688,1255323,11414442,1411008,12545102,96773,225313.85,4526.97,795902,7504.41,535156
IND,LLC,C,2017,USA,DE,245376,2438921,5261684,2763329,6673769,654793,106868.27,16151.73,128180,5744.76,836665
IND,LLC,Ba1,2017,USA,DE,889050,432147,8155609,9418496,14508057,228664,68269.84,78861.92,946847,35823.09,948474
IND,LLC,Ba1,2018,USA,DE,139005,5086402,6186979,930910,4930263,482741,114489.92,108128.84,996124,28871.91,276532
FIN,LLC,Ba1,2017,USA,DE,254891,802534,6713296,1011013,10675833,20842,13571.2,18293.68,863642,10469.19,690021
IND,INC,C,2018,USA,DE,856251,3197819,400595,5593169,4706201,226123,221399.71,34824.68,981359,18636.72,926398
IND,LLC,A1,2018,USA,DE,1247826,456467,7263579,5585443,3192638,1028708,93078.4,31704.17,712253,47828.56,203352
IND,INC,A1,2017,USA,DE,2183622,1269416,8417665,9175301,14608502,53322,227834.59,21040.66,996842,6189.96,758043
FIN,LLC,C,2017,USA,DE,702211,471371,6356542,12129908,4397091,57217,38540.44,38612.67,885947,15535.82,459348
SOF,LLC,A1,2019,USA,DE,2001262,2254063,3397682,21264,6572148,774493,182789.5,31489.81,842142,5247.95,205872
IND,LLC,A1,2018,USA,DE,293782,283046,2955417,10467585,16128761,116726,243218.07,22978.04,396305,20641.62,883558
IND,LLC,C,2017,USA,DE,3342547,373904,8823359,7780829,2914390,331407,208657.22,42838.23,955597,33763.05,342512
FIN,LLC,Ba1,2017,USA,DE,214761,2736857,4545498,5557533,6610795,515265,58843.2,44980.82,942372,15619.96,932171
FIN,INC,Ba1,2019,USA,DE,177310,4671155,4592927,249015,9029687,675669,214149.32,76672.48,972282,46060.33,483102
SOF,INC,Ba1,2019,USA,DE,127174,4368249,3446034,8210231,9585173,435480,100498.4,66288.81,500549,42154.7,592199
SOF,LLC,A1,2020,USA,DE,168619,1188392,1241890,1923622,6102236,901585,228551.36,23331.69,709614,32550.55,867472
IND,INC,A1,2017,USA,DE,690980,397723,11408818,576320,10541365,1021227,180268.51,8554.72,940962,5700.36,698441
FIN,INC,C,2018,USA,DE,652386,1190723,5140906,6069662,12413424,1049417,236067.81,63882.1,994639,13756.37,919887
FIN,LLC,Ba1,2018,USA,DE,257282,6941993,6185694,5016881,3736127,1160296,167041.01,114661.64,942090,49359.03,747563
FIN,LLC,Ba1,2017,USA,DE,1357374,2070756,7018131,2852744,6955539,277310,235228.68,12534.92,948397,16108.74,482153
FIN,LLC,A1,2020,USA,DE,1710282,1743038,2485823,99000,2877298,571814,219901.7,36759.39,662548,46974.73,888955
FIN,LLC,Ba1,2017,USA,DE,729337,4210670,8866477,261277,9473839,376176,17299.18,23466.05,153014,19178.83,291388
IND,INC,A1,2017,USA,DE,336533,1130319,5807101,2175692,13844007,484998,206980.56,12954.24,997666,26458.44,792615
SOF,LLC,A1,2018,USA,DE,1252812,2533495,4366383,2211148,2041606,113409,13431.96,13094.11,998782,7257.32,282696
SOF,INC,A1,2020,USA,DE,103173,738516,433679,9607871,12415056,862715,11070.54,66269.32,162762,6206.2,948427
SOF,LLC,C,2020,USA,DE,167655,935664,13171894,4826748,6877658,27880,146696.38,65057.73,449930,6213.27,524837
IND,LLC,A1,2018,USA,DE,580255,4056711,13633238,1552313,7510725,485457,154037.83,19952.76,853293,48999.97,867255
IND,LLC,C,2018,USA,DE,612787,4144549,8943952,6779800,8850297,508729,111540.45,37454.21,939726,29210.03,472912
IND,LLC,A1,2018,USA,DE,243715,992710,11360219,2535728,8622819,500568,97335.39,36498.2,252211,43508.16,866878
IND,LLC,A1,2020,USA,DE,354415,4404063,4768444,11797964,8628541,225183,28412.37,18564.97,851541,19018.77,224713
IND,INC,A1,2019,USA,DE,2023314,2217821,9117511,5938144,5724110,924030,140689.21,95568.08,181516,12674.62,764288
IND,LLC,A1,2017,USA,DE,461847,1109540,12033820,3770665,10328228,219030,237750.64,34322.37,977810,25399.37,383470
FIN,INC,C,2020,USA,DE,844671,4156240,7753057,9889377,1046762,129291,237097.98,123590.19,685638,6536.26,257012
FIN,INC,Ba1,2018,USA,DE,195525,4460835,13649984,59090,5680561,147564,76537.31,37237.36,990534,31510.71,408959
SOF,INC,C,2018,USA,DE,265274,3386488,5277207,63677,7749166,615671,122984.6,7991.68,589012,5148.84,944010
SOF,INC,A1,2018,USA,DE,702641,2625203,6892134,1002632,8220526,44759,45006.42,15744.06,596150,6917.52,942766
IND,LLC,A1,2017,USA,DE,1008367,4123996,4490408,2273249,6498890,487278,240117.85,50596.8,797793,19536.9,682587
IND,INC,A1,2018,USA,DE,2172842,565432,3564806,15151,9432345,738752,193687.51,31235.07,970644,6758.81,727778
SOF,INC,C,2020,USA,DE,2981334,4119077,796023,4180549,936193,1136668,188083.32,37035.46,325839,11950.93,845445
IND,INC,A1,2018,USA,DE,353442,3746268,5036611,5269917,4857268,393150,193764.84,48478.59,397049,23542.73,108978
IND,LLC,C,2017,USA,DE,2034902,1696441,4919438,8636567,10304200,845650,77961.59,5473.51,704623,8441.86,943504
FIN,INC,C,2017,USA,DE,716441,4866917,1080669,3702671,501724,1133724,211296.67,43917.96,996225,5177.93,729174
IND,LLC,A1,2017,USA,DE,1969293,769052,11365869,8712226,4015886,1220329,91153,115106,203677,21677.52,293451
FIN,INC,A1,2018,USA,DE,186158,793914,7558781,12704185,10024434,1033117,32872,73538.85,292324,17598.37,842700
FIN,INC,C,2019,USA,DE,1313592,4738717,5811843,7505534,8310946,846454,155296.77,37510.66,784544,6865.27,929218
SOF,INC,C,2020,USA,DE,1263180,4468276,7662730,6709110,14141480,174419,239207.4,25335.04,713700,8243.05,101993
FIN,INC,A1,2018,USA,DE,420246,4402655,4393683,2011723,12217724,405633,144268.25,110158.98,798567,5258.71,931771
IND,LLC,A1,2018,USA,DE,460065,3194793,5225381,9745835,6942214,830899,226830.7,20294.16,552741,6830.08,839904
FIN,INC,Ba1,2018,USA,DE,497535,876873,5737647,9157270,8585128,177703,36787.21,60811.67,187055,27376.73,947310
FIN,INC,Ba1,2019,USA,DE,201784,3226405,14580388,4712406,8950243,114168,149515.13,23121.27,871956,14274.68,647586
FIN,LLC,Ba1,2018,USA,DE,1947947,4293709,6563303,1201704,9851416,716758,52697.88,4316.26,628773,39070.91,495025
IND,LLC,Ba1,2017,USA,DE,2220477,2869027,4769143,4101733,11939401,621884,112690.46,11846.35,790731,40377.48,710200
IND,INC,A1,2019,USA,DE,267730,2534198,5745487,393694,5210452,532188,132063.92,28245.56,619457,34611.12,113293
SOF,INC,C,2018,USA,DE,3783412,2413039,7006639,13059239,13599866,905846,124382.73,58221.75,991104,15860.9,243786
FIN,INC,C,2017,USA,DE,1316492,2772500,7567547,939367,4815448,376541,180319.47,76588.96,971898,13810.48,616777
SOF,LLC,A1,2020,USA,DE,676869,5229917,6139360,74759,3362659,124785,84417.09,59492.88,905447,24660.78,535114
SOF,INC,A1,2017,USA,DE,805821,2937997,3524379,4072519,8273577,337755,105034.59,33789.52,933876,5196.39,469169
SOF,INC,A1,2019,USA,DE,705473,4351077,4140693,489869,6672071,930976,209255.11,48889.4,702140,9520.94,927097
SOF,INC,A1,2020,USA,DE,176414,199839,10304456,1353187,3492136,373531,106439.98,98539.53,913060,11433.03,887233
SOF,LLC,C,2017,USA,DE,1349743,8152556,5270291,4360709,10217712,820787,244906.35,64292.45,966280,7050.6,479222
SOF,INC,C,2018,USA,DE,775395,3149160,9858477,257684,9181656,242800,241160.84,45465.88,572626,8128.92,325787
FIN,INC,Ba1,2018,USA,DE,1827303,3031454,2335309,3963120,2960847,100157,164493.24,28429.46,460881,6872.62,947894
IND,INC,A1,2017,USA,DE,3612401,2100352,9223454,87030,8600774,94572,7805.49,11946.11,976682,6134.9,757468
IND,LLC,Ba1,2017,USA,DE,413762,2465410,4305678,6774524,10191052,156662,84360.39,13404.24,433279,8455.36,821910
FIN,LLC,Ba1,2018,USA,DE,766742,4656782,15034447,2690123,8282593,612315,10626.75,47014.62,755612,11872.19,935288
FIN,INC,Ba1,2017,USA,DE,372709,2462392,4169102,5390573,6529831,40359,176004.03,51585.74,996425,32436.39,360675
SOF,LLC,Ba1,2018,USA,DE,1798997,969198,6257963,3211869,7537624,679349,116629.23,33537.51,873966,7234.68,825092
IND,LLC,A1,2018,USA,DE,535381,2643217,10590955,44747,8978777,460362,130467.18,32821.24,308420,20501.59,821810
IND,INC,A1,2018,USA,DE,280028,2271839,8586926,5814316,6358875,286828,37633.85,12710.57,967044,5702.89,941273
FIN,INC,Ba1,2018,USA,DE,318951,1451705,9094374,812642,10454941,399455,189393.57,62008.52,995382,26678.54,945277
IND,LLC,C,2017,USA,DE,2970730,4437837,7222428,3727744,10169301,38386,47292.76,13146.57,108746,15265.98,555047
IND,LLC,C,2018,USA,DE,1914234,251818,6914187,7185249,7814620,287467,205239.99,28018.94,392135,34817.99,619398
FIN,LLC,Ba1,2019,USA,DE,228038,3241737,373982,932047,2726684,297963,42911.15,7565.31,653427,45350.81,866222
FIN,LLC,Ba1,2017,USA,DE,477429,207857,11505090,109802,9609582,561531,102021.29,18736.24,994097,34874.04,293554
IND,INC,C,2017,USA,DE,1783547,472499,3244510,5837582,10856832,596863,157224.1,43680.47,899279,39577.76,855368
SOF,INC,Ba1,2017,USA,DE,654862,2651201,5636808,181164,16060918,92420,148763.97,15469.64,969620,6164.82,669684
FIN,INC,C,2020,USA,DE,101844,410149,12761285,8820585,13542335,384871,124889.65,56525.98,270077,5158.73,455310
IND,LLC,C,2017,USA,DE,313361,1400504,4512030,1568360,7094615,819101,109052.65,15115.54,797823,7351.31,286525
FIN,INC,A1,2018,USA,DE,1391506,3684467,8401436,19880,16294067,1088976,157546.5,95293.96,373867,14008.16,848962
IND,INC,Ba1,2020,USA,DE,1319548,2972269,3167926,1554145,9618574,618540,139155.09,41016.5,109807,8498.63,219056
IND,INC,Ba1,2017,USA,DE,1235023,1497835,5824797,21454,9652554,833830,158712.23,119433.54,975312,38399.6,163501
IND,LLC,Ba1,2018,USA,DE,398798,620033,8387087,2381450,9094817,811831,88133.22,41757.15,982258,10589.37,159395
FIN,LLC,Ba1,2017,USA,DE,477587,3667227,1452469,15103,5507247,445002,74061.94,52050.89,993397,42655.46,864119
IND,INC,Ba1,2018,USA,DE,113949,300147,4846889,139683,1046087,678493,57011.41,80260.83,828385,13261.67,943908
IND,INC,A1,2017,USA,DE,194255,7855490,2494598,3818669,5596400,812108,244854.73,114058.42,998831,5229.37,944353
SOF,INC,C,2020,USA,DE,3347863,8005599,3991393,76554,5311058,687174,154923.4,8732.31,794296,18860.48,919000
IND,INC,Ba1,2018,USA,DE,903318,3176230,3653125,4013927,9016322,301401,127104.97,45750.03,619227,5905.02,204482
FIN,LLC,Ba1,2019,USA,DE,591087,621836,12415553,4109005,2450180,433275,193841.28,79357.85,298543,15139.64,930603
SOF,INC,C,2017,USA,DE,1110113,843578,16039821,909269,7749033,834372,215718.48,121157.11,998498,13595.55,155850
SOF,LLC,A1,2018,USA,DE,1490454,478626,6673052,1859625,4639736,724679,53202.04,35306.94,785864,8609.11,927778
SOF,INC,Ba1,2017,USA,DE,5058677,1415316,3968930,7796093,14324911,1053756,238057.8,16984.67,991169,15583.43,248081
IND,LLC,A1,2019,USA,DE,327039,4836128,5105124,15103,9780963,1063589,233099.71,15653.95,447123,45928.69,466244
FIN,LLC,Ba1,2017,USA,DE,299718,1157042,7572943,9378186,11262321,80827,167193,84329.1,988037,32780.86,934176
SOF,INC,Ba1,2017,USA,DE,732711,768519,10033629,19778,3904192,302072,109635,65817.09,953739,42347.41,342014
SOF,INC,A1,2019,USA,DE,98820,1218681,3587004,4284190,4555651,775518,217842.1,111180.63,850576,5502.36,922361
IND,INC,C,2018,USA,DE,480398,979823,6542909,8636251,8467733,514155,230869.2,4190.32,999016,6203.2,755454
IND,LLC,A1,2017,USA,DE,1605667,1123031,10160970,246343,8528217,1188936,153584.04,9918.76,134910,24040.67,877869
IND,INC,C,2018,USA,DE,669587,4111953,2654198,5869978,5657102,1107652,227331.06,50284.01,842295,42269.24,671866
IND,INC,A1,2017,USA,DE,2107418,1986251,1775270,940059,1805090,653393,232098.07,27099.2,750520,48277.91,937604
IND,INC,Ba1,2019,USA,DE,1643656,1613766,4035228,4254178,1883531,630296,18988.76,16430.32,652252,5866.28,897195
IND,LLC,A1,2018,USA,DE,288497,3302632,7838884,12891821,11868026,247013,200391.98,25149.22,621216,21683.23,382005
SOF,INC,C,2020,USA,DE,262847,673503,5586257,457214,13503991,861834,190994.4,40119.85,658459,5208.96,900111
FIN,LLC,A1,2020,USA,DE,4168999,8949015,7171701,10696925,5908286,985067,205609.22,8602.52,649730,10793.79,108453
IND,INC,A1,2018,USA,DE,1634645,5444206,6835397,545858,1536515,1073884,202596.29,79742.98,205567,30895.31,937393
IND,LLC,A1,2017,USA,DE,223793,5864921,5423356,803890,10459746,303989,235707.87,4684.81,443326,23071.08,683996
SOF,INC,C,2018,USA,DE,1537893,6477641,3064906,6847465,8709839,492560,193928.94,59228.82,619038,10146.4,769058
SOF,LLC,C,2017,USA,DE,240762,1872117,6764339,1186718,5826193,666965,123545.79,23132.54,960874,48480.9,819343
IND,INC,A1,2018,USA,DE,4198141,2304975,12318401,4692315,2665948,313850,162873.57,4279.99,796632,8061,404581
FIN,INC,A1,2017,USA,DE,4645653,1381493,2260542,4159246,1742369,405430,151673.42,151478.77,996980,7167.8,795205
SOF,LLC,A1,2019,USA,DE,3482052,2441743,1923000,8888376,10275323,754092,179630.73,27480.25,987820,8378.43,936466
FIN,INC,C,2018,USA,DE,1868130,3722848,2505096,961036,8589509,1217747,221733.62,21567.5,993006,7229.15,921066
IND,INC,A1,2017,USA,DE,2655656,3027446,9124503,2088468,8940797,989547,225674.94,44327.88,996803,7905.66,197771
SOF,INC,C,2020,USA,DE,2575436,7177651,11451004,3029685,4862115,714717,128449.36,49119.23,832323,12807.34,439302
SOF,INC,C,2017,USA,DE,359350,390742,1171414,167806,3735253,831518,240184.71,3991.34,967068,49956.86,907620
FIN,LLC,Ba1,2017,USA,DE,127115,1737093,1265878,155883,12123481,84514,160372.35,4338.32,282739,7590.12,735422
FIN,INC,C,2018,USA,DE,314452,7267134,12619047,1258397,10777746,301769,231558,80076.16,746726,19010.02,706337
IND,LLC,Ba1,2017,USA,DE,399621,2790083,1089577,4697526,502582,881604,218378.96,28728.12,322382,7125.65,776525
FIN,LLC,C,2018,USA,DE,932320,6002435,2805984,3099766,10641333,612656,161735.42,9717.25,975570,10950.29,473933
